0.083385658,-0.125543253,-0.188813713,0.248736069,0.077933965,-0.113388714,0.1680052,0.154327515,0.237339257,0.258145137,0.361995769,0.455547509
-0.12177978,-0.003428621,0.413685943,-0.36835874,0.043176329,0.399717862,0.211134962,0.192891002,0.383325441,0.454469556,0.074854352,0.244491829
0.377511771,0.094124622,-0.150241967,0.279251261,-0.022842462,0.114140248,0.357475759,0.115322606,0.151254174,0.274210811,0.228191496,0.382681849
0.101625497,-0.149209114,0.120809774,-0.338370676,-0.024043,0.387096138,0.252589285,0.012931225,0.406433636,0.405308174,0.081725293,0.072330019
0.362510054,0.0675836,-0.255795159,0.259928618,-0.054010907,-0.033615726,0.421679804,0.129117285,0.11994234,0.16438752,0.131474955,0.388346029
0.152551666,-0.025116804,0.210156038,-0.356987262,0.168006263,0.378098677,0.429248406,0.414643617,0.291814248,0.437346704,0.108737621,0.098060022
0.366054351,0.035502736,-0.335277352,0.209315942,-0.023797061,-0.239282832,0.483283532,0.057756771,0.05036491,0.255036545,0.171894336,0.26091314
-0.168379913,0.120494696,0.343881844,-0.370851074,-0.205983925,0.188784391,0.4423654,0.123751636,0.379103849,0.402829476,0.132358369,0.143523073
0.250735927,0.141120047,-0.307489946,0.329662855,-0.126163948,-0.300213794,0.401333596,0.077193514,0.324336049,0.374836642,0.123308811,0.444211742
-0.183996731,-0.070217107,0.279551508,-0.393060289,-0.017158632,0.177547097,0.307333329,0.064691901,0.467070965,0.351736483,0.052973993,0.053040256
0.354287443,-0.009853658,-0.325239551,0.348833559,0.047169177,0.027923841,0.363754724,0.011896849,0.19875844,0.175031669,0.119822939,0.130662621
-0.228302956,-0.101018104,0.305113211,-0.406525606,0.212080372,0.341901273,0.178785804,0.054777391,0.389360242,0.408335268,0.053087677,0.041038758
0.094810376,-0.106056882,-0.332205918,0.202543688,0.196766721,-0.377935867,0.397710888,0.185719795,0.141691934,0.123149811,0.08488463,0.220502175
-0.362011468,-0.022536589,0.378380062,-0.247527973,-0.145655718,0.36139477,0.45474212,0.101417776,0.349023727,0.384256122,0.090943732,0.076259887
0.328186975,-0.063961789,-0.313138622,0.24624204,0.12864314,-0.371239115,0.424796669,0.023746125,0.123013978,0.419599417,0.01861014,0.407076909
-0.105059463,-0.166525176,0.383991909,-0.370827989,0.210695612,0.048657154,0.390829392,0.136183044,0.427924877,0.455294493,0.178283513,0.149467412
0.296861134,-0.049299276,-0.190609933,0.302600563,0.1680522,-0.411911298,0.441218452,0.030573718,0.107483102,0.370722507,0.122391684,0.405577809
-0.274334827,0.179805524,0.39282596,-0.373339125,-0.10109919,-0.203849958,0.292231449,0.128338148,0.448511596,0.269104844,0.069648864,0.154869534
0.26700663,-0.071094898,-0.289030726,0.070495261,0.153049549,-0.355770931,0.431749223,0.0730542,0.150347979,0.375872713,0.169945373,0.462257038
-0.200138506,0.149218101,0.361626515,-0.393552325,0.098756016,0.331386549,0.345188607,0.203488023,0.430810714,0.349547772,0.112475474,0.216042002
0.388745074,0.068032048,-0.383605181,0.377980457,-0.038812691,-0.160354399,0.345319965,0.025626446,0.0877821,0.182103042,0.203041909,0.345284756
-0.279782622,-0.117732852,0.28417104,0.05702613,0.160828262,0.105781177,0.13196058,0.048083811,0.307066392,0.316847967,0.115924183,0.168458477
0.405977496,-0.029604414,-0.320249912,0.296021413,0.06664899,0.148267291,0.319812584,0.235122657,0.122060397,0.40850517,0.33750679,0.437196124
0.013712854,-0.184624412,0.334733053,-0.394508715,-0.035345083,0.348763014,0.449754919,0.222915699,0.36322449,0.350404033,0.129586048,0.098531552
0.360000069,0.073025813,-0.339368428,0.324159215,-0.027150665,0.138394096,0.329470657,0.119511031,0.125186796,0.328369527,0.177195991,0.444093275
-0.260451081,-0.121138709,0.349416015,-0.253278354,-0.175484264,0.343048192,0.390135533,0.340050252,0.386478566,0.447362185,0.185030058,0.361235975
0.256666896,0.1608936,-0.322497442,0.092454742,-0.006020774,-0.132712345,0.28235078,0.37916411,0.056667137,0.458753774,0.049183432,0.408537668
-0.383539118,0.037514587,0.344346805,-0.418021232,-0.131139068,0.31741135,0.430814195,0.042528813,0.346607605,0.46539007,0.076092868,0.191057724
0.315603794,0.032834414,-0.197216538,0.341677657,-0.049005893,-0.38495678,0.416515812,0.023614088,0.090676263,0.238467403,0.196240348,0.390631686
-0.306320234,0.05879692,0.366929488,0.124459754,0.11357483,0.363858174,0.425215662,0.126806705,0.379350851,0.360311681,0.062988305,0.146078965
0.355559808,0.175787621,-0.370856991,0.418538092,0.03760135,0.039424398,0.459207429,0.013219588,0.078700216,0.454701215,0.251563945,0.300630875
0.009307113,0.08161907,0.338439833,-0.326957142,0.12302915,0.349088818,0.329384528,0.030146977,0.389305031,0.443113787,0.076518366,0.188339552
0.411782403,-0.130976932,-0.357843654,-0.032502538,0.122700254,-0.259385204,0.412570565,0.097586453,0.219717868,0.387226926,0.311607928,0.437957883
0.160838962,0.139680927,0.408857941,-0.43461434,-0.182907601,0.203131424,0.243116982,0.211804534,0.421393695,0.364068836,0.200092982,0.096544741
0.428917986,0.126620223,0.081953157,-0.133166946,-0.103678004,-0.108091545,0.409575636,0.025526384,0.084662163,0.254102698,0.086925343,0.3802683
-0.173582406,0.215502531,0.306276137,-0.41938082,-0.000802511,0.423748818,0.109549747,0.097805373,0.400572207,0.428157961,0.193089176,0.199715887
0.227207692,-0.039509363,-0.362138683,0.093453209,0.018061223,0.312685092,0.372511034,0.047288912,0.108501217,0.460212308,0.177205115,0.449827272
