4.702476859092712402e-01,1.329215615987777710e-01,-4.530086815357208252e-01,4.040335491299629211e-02,7.431378215551376343e-02,4.698320031166076660e-01,4.260271787643432617e-01,1.222327798604965210e-01,6.153753399848937988e-02,6.204578280448913574e-02,9.829771518707275391e-02,4.391494989395141602e-01
2.976497709751129150e-01,6.563467532396316528e-02,-4.779161512851715088e-01,2.355280518531799316e-01,1.821489259600639343e-02,-3.844455778598785400e-01,2.110019326210021973e-01,1.253254115581512451e-01,4.351535439491271973e-01,3.712854385375976562e-01,1.014260351657867432e-01,2.022823542356491089e-01
-2.177581042051315308e-01,-3.171239420771598816e-02,4.501624703407287598e-01,-4.515495300292968750e-01,1.624026298522949219e-01,5.222985893487930298e-02,5.864094197750091553e-02,2.851933240890502930e-01,4.535460472106933594e-01,4.265391826629638672e-01,1.086209118366241455e-01,2.122291028499603271e-01
1.139286831021308899e-01,-1.375901550054550171e-01,-2.617725133895874023e-01,3.263102471828460693e-01,7.505493611097335815e-02,-1.537970155477523804e-01,1.720630675554275513e-01,1.445311754941940308e-01,2.158910185098648071e-01,2.365927845239639282e-01,3.935394883155822754e-01,4.820375442504882812e-01
-1.652450263500213623e-01,-2.529877005144953728e-03,4.854685068130493164e-01,-4.473135471343994141e-01,4.528782889246940613e-02,4.483421444892883301e-01,2.043278515338897705e-01,1.997958123683929443e-01,4.072007536888122559e-01,4.776934385299682617e-01,4.758366942405700684e-02,2.220452874898910522e-01
4.248861968517303467e-01,1.145555227994918823e-01,-2.029417455196380615e-01,3.581587970256805420e-01,-2.670926973223686218e-02,7.799565047025680542e-02,3.727348446846008301e-01,1.169642359018325806e-01,1.210042387247085571e-01,2.543164491653442383e-01,2.470415085554122925e-01,4.109838604927062988e-01
6.752889603376388550e-02,-1.769770979881286621e-01,1.626435667276382446e-01,-4.145195782184600830e-01,-2.137021720409393311e-02,4.305410981178283691e-01,2.359601259231567383e-01,1.300066709518432617e-03,4.398064315319061279e-01,4.288266897201538086e-01,6.949909031391143799e-02,3.388220071792602539e-02
3.921036124229431152e-01,8.684996515512466431e-02,-3.084469735622406006e-01,3.357800841331481934e-01,-6.948682665824890137e-02,-8.581265807151794434e-02,4.317685961723327637e-01,1.182590723037719727e-01,9.115271270275115967e-02,1.329666078090667725e-01,1.364807188510894775e-01,4.257369041442871094e-01
1.248071640729904175e-01,-3.465026617050170898e-02,2.734987735748291016e-01,-4.309495687484741211e-01,1.919149607419967651e-01,4.417722225189208984e-01,4.258012175559997559e-01,4.523823261260986328e-01,3.182915449142456055e-01,4.655247628688812256e-01,1.033470779657363892e-01,6.977410614490509033e-02
4.124007523059844971e-01,3.451874107122421265e-02,-4.114101827144622803e-01,2.815669178962707520e-01,-2.485720068216323853e-02,-3.041138052940368652e-01,4.887776076793670654e-01,3.173139691352844238e-02,1.588444411754608154e-02,2.345217317342758179e-01,1.780242919921875000e-01,2.795296311378479004e-01
